x						y1						y2						y3						y4						y5						y6						y7						y8						y9						y10						y11						y12						y13						y14						y15						y16						y17						y18		
-9.000000000000000000e+01 1.218000000000000159e-02 1.150015384975346631e-02 1.285984615024653339e-02 1.097000000000000058e-02 1.032441097708202034e-02 1.161558902291798083e-02 1.114500000000000074e-01 1.094995758620110615e-01 1.134004241379889255e-01 1.669700000000000073e-01 1.646584801056425462e-01 1.692815198943574684e-01 3.700000000000000164e-03 3.323691508661936501e-03 4.076308491338063826e-03 3.240000000000000258e-03 2.887778471967813055e-03 3.592221528032186594e-03
-8.900000000000000000e+01 1.298000000000000022e-02 1.227846650134212583e-02 1.368153349865787460e-02 1.142000000000000133e-02 1.076145257951925845e-02 1.207854742048074075e-02 1.188000000000000028e-01 1.167946344240510109e-01 1.208053655759489947e-01 1.696200000000000208e-01 1.672939177851566483e-01 1.719460822148433377e-01 3.950000000000000386e-03 3.561234955525938682e-03 4.338765044474062089e-03 3.420000000000000297e-03 3.058159456005500251e-03 3.781840543994499475e-03
-8.800000000000000000e+01 1.375000000000000180e-02 1.302823976989406912e-02 1.447176023010593102e-02 1.187000000000000034e-02 1.119875588224308535e-02 1.254124411775691533e-02 1.273900000000000032e-01 1.253235454743629462e-01 1.294564545256370602e-01 1.721800000000000275e-01 1.698400455679602294e-01 1.745199544320397700e-01 4.150000000000000043e-03 3.751554337690303931e-03 4.548445662309695721e-03 3.590000000000000309e-03 3.219307026491397862e-03 3.960692973508601888e-03
-8.700000000000000000e+01 1.463000000000000064e-02 1.388583383166596547e-02 1.537416616833403582e-02 1.224000000000000088e-02 1.155850210694176795e-02 1.292149789305823034e-02 1.375200000000000033e-01 1.353854538968834453e-01 1.396545461031165614e-01 1.752200000000000146e-01 1.728638171549676528e-01 1.775761828450323210e-01 4.460000000000000422e-03 4.047004920392287437e-03 4.872995079607713408e-03 3.810000000000000452e-03 3.428159783332641441e-03 4.191840216667359030e-03
-8.600000000000000000e+01 1.575999999999999970e-02 1.498807216210479472e-02 1.653192783789520642e-02 1.268000000000000030e-02 1.198651561749590130e-02 1.337348438250409929e-02 1.488300000000000178e-01 1.466240204300778838e-01 1.510359795699220964e-01 1.779800000000000271e-01 1.756093093637454694e-01 1.803506906362545292e-01 4.840000000000000552e-03 4.409852673908002015e-03 5.270147326091997354e-03 4.109999999999999938e-03 3.713471243835862398e-03 4.506528756164137478e-03
-8.500000000000000000e+01 1.694999999999999979e-02 1.614994333770705323e-02 1.775005666229294635e-02 1.312000000000000145e-02 1.241474336218450179e-02 1.382525663781549764e-02 1.615200000000000247e-01 1.592390928952894524e-01 1.638009071047105414e-01 1.802000000000000268e-01 1.778177933024081558e-01 1.825822066975918423e-01 5.260000000000000786e-03 4.811672112725700647e-03 5.708327887274299191e-03 4.300000000000000003e-03 3.894447976760192793e-03 4.705552023239807646e-03
-8.400000000000000000e+01 1.822000000000000008e-02 1.739104803049467893e-02 1.904895196950532124e-02 1.348000000000000066e-02 1.276526346193814290e-02 1.419473653806185842e-02 1.758700000000000263e-01 1.735103812710511173e-01 1.782296187289488798e-01 1.825400000000000078e-01 1.801458003135961161e-01 1.849341996864038995e-01 5.760000000000000363e-03 5.290965327262166056e-03 6.229034672737834670e-03 4.540000000000000632e-03 4.123334133467561856e-03 4.956665866532437674e-03
-8.300000000000000000e+01 1.978000000000000244e-02 1.891697571959957344e-02 2.064302428040042450e-02 1.377000000000000099e-02 1.304772236768860297e-02 1.449227763231139554e-02 1.920300000000000062e-01 1.895886488529732183e-01 1.944713511470267941e-01 1.850200000000000178e-01 1.826132504190615957e-01 1.874267495809383843e-01 6.250000000000000347e-03 5.761542625768072481e-03 6.738457374231928212e-03 4.770000000000000802e-03 4.342959554066484068e-03 5.197040445933515801e-03
-8.200000000000000000e+01 2.127000000000000071e-02 2.037574106886839986e-02 2.216425893113160156e-02 1.419000000000000122e-02 1.345694611726555752e-02 1.492305388273444146e-02 2.074400000000000133e-01 2.049268962518199511e-01 2.099531037481800755e-01 1.875600000000000045e-01 1.851405655968973996e-01 1.899794344031026094e-01 6.760000000000000384e-03 6.252134701133384327e-03 7.267865298866616440e-03 5.010000000000000564e-03 4.572401009014733647e-03 5.447598990985265746e-03
-8.100000000000000000e+01 2.257000000000000325e-02 2.164943024361726601e-02 2.349056975638273356e-02 1.470000000000000126e-02 1.395408215045060123e-02 1.544591784954939782e-02 2.222900000000000154e-01 2.197129853018879031e-01 2.248670146981120721e-01 1.900500000000000245e-01 1.876182936276667435e-01 1.924817063723332500e-01 7.180000000000000618e-03 6.656706221029947031e-03 7.703293778970052470e-03 5.380000000000000233e-03 4.926614295167517331e-03 5.833385704832483136e-03
-8.000000000000000000e+01 2.369000000000000272e-02 2.274740639231647918e-02 2.463259360768351933e-02 1.508000000000000139e-02 1.432464824952274507e-02 1.583535175047725424e-02 2.353900000000000159e-01 2.327605671624043138e-01 2.380194328375956625e-01 1.920600000000000085e-01 1.896185034874160458e-01 1.945014965125839712e-01 7.640000000000000957e-03 7.100328609473109502e-03 8.179671390526889810e-03 5.660000000000000100e-03 5.195031253879010824e-03 6.124968746120989377e-03
-7.900000000000000000e+01 2.456000000000000197e-02 2.360068208991522587e-02 2.551931791008477113e-02 1.542000000000000141e-02 1.465631232322388115e-02 1.618368767677611994e-02 2.456400000000000250e-01 2.429719930208947276e-01 2.483080069791052669e-01 1.941900000000000293e-01 1.917382406048022958e-01 1.966417593951977072e-01 8.130000000000000074e-03 7.573428785394737198e-03 8.686571214605262950e-03 5.930000000000000375e-03 5.454134826957967620e-03 6.405865173042033130e-03
-7.800000000000000000e+01 2.531000000000000263e-02 2.433651913622854671e-02 2.628348086377145162e-02 1.586000000000000257e-02 1.508566636466549503e-02 1.663433363533450490e-02 2.526500000000000412e-01 2.499567928316354659e-01 2.553432071683645055e-01 1.964100000000000290e-01 1.939476649295722166e-01 1.988723350704277859e-01 8.550000000000000308e-03 7.979354289655175847e-03 9.120645710344824769e-03 6.290000000000000452e-03 5.799991917196887017e-03 6.780008082803112152e-03
