x						y1						y2						y3						y4						y5						y6						y7						y8						y9						y10						y11						y12						y13						y14						y15						y16						y17						y18	
-7.200000000000000000e+01 2.690000000000000377e-02 2.589722622561502208e-02 2.790277377438497852e-02 1.851000000000000215e-02 1.767460044430370705e-02 1.934539955569629030e-02 2.596700000000000119e-01 2.569524868506491422e-01 2.623875131493508817e-01 2.084000000000000297e-01 2.058826138348815726e-01 2.109173861651184312e-01 1.316000000000000156e-02 1.245368340859358616e-02 1.386631659140641348e-02 1.079000000000000098e-02 1.014967116034490996e-02 1.143032883965508853e-02
-7.100000000000000000e+01 2.691000000000000336e-02 2.590704500719800268e-02 2.791295499280199710e-02 1.887000000000000136e-02 1.802667044876781616e-02 1.971332955123218655e-02 2.596700000000000119e-01 2.569524868506491422e-01 2.623875131493508817e-01 2.100600000000000245e-01 2.075352590483559301e-01 2.125847409516440634e-01 1.360000000000000098e-02 1.288213285534184870e-02 1.431786714465814979e-02 1.108000000000000131e-02 1.043121835982261172e-02 1.172878164017738742e-02
-7.000000000000000000e+01 2.692000000000000295e-02 2.591686382534787864e-02 2.792313617465212033e-02 1.940000000000000058e-02 1.854514018880456389e-02 2.025485981119543727e-02 2.596700000000000119e-01 2.569524868506491422e-01 2.623875131493508817e-01 2.120700000000000085e-01 2.095364380537544091e-01 2.146035619462456079e-01 1.401000000000000162e-02 1.328154385062343609e-02 1.473845614937656368e-02 1.152000000000000073e-02 1.085860901066223842e-02 1.218139098933776303e-02
-6.900000000000000000e+01 2.696000000000000132e-02 2.595613946322038179e-02 2.796386053677962086e-02 1.975000000000000019e-02 1.888761723882337665e-02 2.061238276117662374e-02 2.596700000000000119e-01 2.569524868506491422e-01 2.623875131493508817e-01 2.141800000000000093e-01 2.116372767912866604e-01 2.167227232087133582e-01 1.460000000000000187e-02 1.385658589319333465e-02 1.534341410680666561e-02 1.188000000000000167e-02 1.120847659159145485e-02 1.255152340840854502e-02
-6.800000000000000000e+01 2.697000000000000092e-02 2.596595846390793716e-02 2.797404153609206467e-02 2.021000000000000227e-02 1.933783681816117136e-02 2.108216318183882623e-02 2.596700000000000119e-01 2.569524868506491422e-01 2.623875131493508817e-01 2.160300000000000276e-01 2.134793266427615355e-01 2.185806733572384641e-01 1.516000000000000160e-02 1.440267807278950568e-02 1.591732192721049405e-02 1.218000000000000159e-02 1.150015384975346631e-02 1.285984615024653339e-02
-6.700000000000000000e+01 2.701000000000000276e-02 2.600523483094429808e-02 2.801476516905570049e-02 2.079000000000000292e-02 1.990567224514454281e-02 2.167432775485545610e-02 2.596700000000000119e-01 2.569524868506491422e-01 2.623875131493508817e-01 2.177900000000000114e-01 2.152318338949051890e-01 2.203481661050948337e-01 1.574000000000000052e-02 1.496855428166072796e-02 1.651144571833927308e-02 1.271000000000000081e-02 1.201570628259254585e-02 1.340429371740745577e-02
-6.600000000000000000e+01 2.707000000000000378e-02 2.606415047219570041e-02 2.807584952780430021e-02 2.127000000000000071e-02 2.037574106886839986e-02 2.216425893113160156e-02 2.596700000000000119e-01 2.569524868506491422e-01 2.623875131493508817e-01 2.197000000000000064e-01 2.171337797779264167e-01 2.222662202220735961e-01 1.634999999999999995e-02 1.556399145460908573e-02 1.713600854539091417e-02 1.308000000000000135e-02 1.237580499849616662e-02 1.378419500150383260e-02
-6.500000000000000000e+01 2.712000000000000174e-02 2.611324783701859248e-02 2.812675216298140407e-02 2.201000000000000179e-02 2.110066204330713832e-02 2.291933795669285831e-02 2.596700000000000119e-01 2.569524868506491422e-01 2.623875131493508817e-01 2.214300000000000157e-01 2.188565534424519454e-01 2.240034465575480305e-01 1.685999999999999999e-02 1.606203368386180733e-02 1.765796631613819265e-02 1.362000000000000190e-02 1.290161248880429198e-02 1.433838751119570834e-02
-6.400000000000000000e+01 2.715000000000000052e-02 2.614270668992448726e-02 2.815729331007551378e-02 2.283000000000000307e-02 2.190426622428412115e-02 2.375573377571587805e-02 2.596800000000000219e-01 2.569624528786766393e-01 2.623975471213234045e-01 2.231300000000000228e-01 2.205495155333462853e-01 2.257104844666537047e-01 1.741000000000000186e-02 1.659934951561159097e-02 1.822065048438840582e-02 1.428000000000000103e-02 1.354465866549519823e-02 1.501534133450480035e-02
-6.300000000000000000e+01 2.722000000000000114e-02 2.621144527584463174e-02 2.822855472415537054e-02 2.359000000000000333e-02 2.264934975968844674e-02 2.453065024031155297e-02 2.596800000000000219e-01 2.569624528786766393e-01 2.623975471213234045e-01 2.248600000000000321e-01 2.222724171235750668e-01 2.274475828764249419e-01 1.796000000000000027e-02 1.713687489823156884e-02 1.878312510176843170e-02 1.498000000000000199e-02 1.422711867975058261e-02 1.573288132024941791e-02
-6.200000000000000000e+01 2.728000000000000216e-02 2.627036546651518797e-02 2.828963453348480941e-02 2.445000000000000298e-02 2.349277884227669866e-02 2.540722115772330036e-02 2.596800000000000219e-01 2.569624528786766393e-01 2.623975471213234045e-01 2.262600000000000167e-01 2.236667194248958268e-01 2.288532805751041510e-01 1.859000000000000236e-02 1.775283121760524302e-02 1.942716878239475475e-02 1.561000000000000061e-02 1.484169592052929192e-02 1.637830407947070757e-02
-6.100000000000000000e+01 2.735000000000000278e-02 2.633910731966601984e-02 2.836089268033397878e-02 2.541000000000000203e-02 2.443464795475760662e-02 2.638535204524239050e-02 2.597000000000000419e-01 2.569823849402461668e-01 2.624176150597538060e-01 2.279100000000000292e-01 2.253100574874747353e-01 2.305099425125252677e-01 1.898999999999999994e-02 1.814404494362338235e-02 1.983595505637661752e-02 1.628000000000000280e-02 1.549564793937035015e-02 1.706435206062964852e-02
-6.000000000000000000e+01 2.750000000000000361e-02 2.648641717488930264e-02 2.851358282511069764e-02 2.652000000000000191e-02 2.552413981912598356e-02 2.751586018087401331e-02 2.597300000000000164e-01 2.570122830463861252e-01 2.624477169536139076e-01 2.294600000000000251e-01 2.268538513711159388e-01 2.320661486288840558e-01 1.945000000000000201e-02 1.859406109688258035e-02 2.030593890311741673e-02 1.702000000000000041e-02 1.621832154949473873e-02 1.782167845050526209e-02
-5.900000000000000000e+01 2.763000000000000178e-02 2.661409216642745060e-02 2.864590783357254603e-02 2.786000000000000282e-02 2.683999323152404595e-02 2.888000676847595274e-02 2.597300000000000164e-01 2.570122830463861252e-01 2.624477169536139076e-01 2.311400000000000121e-01 2.285271812790875545e-01 2.337528187209124697e-01 1.974000000000000060e-02 1.887783119355115197e-02 2.060216880644884924e-02 1.804000000000000048e-02 1.721507729683090238e-02 1.886492270316909858e-02
-5.800000000000000000e+01 2.782000000000000098e-02 2.680070476250532435e-02 2.883929523749467760e-02 2.963000000000000356e-02 2.857904868614835961e-02 3.068095131385164057e-02 2.597700000000000009e-01 2.570521472136361729e-01 2.624878527863638289e-01 2.329800000000000204e-01 2.303599429033162671e-01 2.356000570966837182e-01 1.992000000000000021e-02 1.905398877453673076e-02 2.078601122546326965e-02 1.936000000000000221e-02 1.850600452504338328e-02 2.021399547495661420e-02
-5.700000000000000000e+01 2.808000000000000079e-02 2.705608972244237520e-02 2.910391027755762638e-02 3.145000000000000573e-02 3.036826859439306636e-02 3.253173140560693122e-02 2.598199999999999954e-01 2.571019774640445066e-01 2.625380225359554842e-01 2.347200000000000120e-01 2.320931618134515484e-01 2.373468381865484755e-01 2.024000000000000105e-02 1.936720309504521773e-02 2.111279690495478437e-02 2.055000000000000229e-02 1.967068366840119334e-02 2.142931633159880431e-02
-5.600000000000000000e+01 2.839000000000000204e-02 2.736061751298386746e-02 2.941938248701612968e-02 3.318000000000000116e-02 3.206990768842929440e-02 3.429009231157070792e-02 2.598199999999999954e-01 2.571019774640445066e-01 2.625380225359554842e-01 2.363700000000000245e-01 2.337367884006295027e-01 2.390032115993704909e-01 2.050000000000000086e-02 1.962173163124912231e-02 2.137826836875087941e-02 2.186000000000000096e-02 2.095369645347212526e-02 2.276630354652787666e-02
-5.500000000000000000e+01 2.882000000000000187e-02 2.778308073259764394e-02 2.985691926740235286e-02 3.538000000000000173e-02 3.423500092353957275e-02 3.652499907646043070e-02 2.598500000000000254e-01 2.571318756363373814e-01 2.625681243636626694e-01 2.379100000000000104e-01 2.352708895218805218e-01 2.405491104781194989e-01 2.078000000000000333e-02 1.989588043734462006e-02 2.166411956265537966e-02 2.339000000000000107e-02 2.245324981962767627e-02 2.432675018037232587e-02
-5.400000000000000000e+01 2.936000000000000068e-02 2.831370244865938704e-02 3.040629755134061432e-02 3.786000000000000476e-02 3.667707412639820141e-02 3.904292587360179423e-02 2.599200000000000399e-01 2.572016381026480114e-01 2.626383618973519574e-01 2.397500000000000187e-01 2.371039038960068845e-01 2.423960961039930972e-01 2.116000000000000172e-02 2.026800632086690063e-02 2.205199367913310282e-02 2.513000000000000303e-02 2.415989735595597265e-02 2.610010264404402647e-02
-5.300000000000000000e+01 3.005000000000000379e-02 2.899185544161903688e-02 3.110814455838096376e-02 4.041000000000000147e-02 3.918950677497745616e-02 4.163049322502254679e-02 2.599899999999999989e-01 2.572714006589512659e-01 2.627085993410487319e-01 2.416500000000000314e-01 2.389967612203363068e-01 2.443032387796637006e-01 2.165000000000000258e-02 2.074796338607601265e-02 2.255203661392398556e-02 2.694000000000000214e-02 2.593650157126908481e-02 2.794349842873091253e-02
-5.200000000000000000e+01 3.092000000000000304e-02 2.984712864769540133e-02 3.199287135230459433e-02 4.331000000000000127e-02 4.204838222226996852e-02 4.457161777773003403e-02 2.600300000000000389e-01 2.573112650172345583e-01 2.627487349827654084e-01 2.438400000000000289e-01 2.411786167708265261e-01 2.465013832291734763e-01 2.226000000000000201e-02 2.134562917091635884e-02 2.317437082908363824e-02 2.894000000000000392e-02 2.790098842234492796e-02 2.997901157765507293e-02
-5.100000000000000000e+01 3.205000000000000210e-02 3.095833705247919010e-02 3.314166294752081410e-02 4.673000000000000070e-02 4.542186084708604160e-02 4.803813915291395981e-02 2.601900000000000324e-01 2.574707227440561352e-01 2.629092772559438185e-01 2.462100000000000122e-01 2.435399086432927518e-01 2.488800913567072726e-01 2.307000000000000023e-02 2.213952735152120016e-02 2.400047264847880030e-02 3.131000000000000449e-02 3.023060094614401366e-02 3.238939905385598145e-02
-5.000000000000000000e+01 3.312999999999999973e-02 3.202071573779970842e-02 3.423928426220029103e-02 5.003000000000000502e-02 4.867880419659541269e-02 5.138119580340458348e-02 2.602700000000000014e-01 2.575504517836185170e-01 2.629895482163814857e-01 2.485600000000000309e-01 2.458813814887516325e-01 2.512386185112483461e-01 2.388000000000000192e-02 2.293372610813117912e-02 2.482627389186881778e-02 3.350000000000000200e-02 3.238475207540328360e-02 3.461524792459672040e-02
-4.900000000000000000e+01 3.456000000000000044e-02 3.342786660232511392e-02 3.569213339767488696e-02 5.363000000000000406e-02 5.223368799535545864e-02 5.502631200464453559e-02 2.604700000000000348e-01 2.577497748960182467e-01 2.631902251039817120e-01 2.514900000000000468e-01 2.488008981289678845e-01 2.541791018710320982e-01 2.487000000000000322e-02 2.390480015712076814e-02 2.583519984287923135e-02 3.584999999999999992e-02 3.469770156030347469e-02 3.700229843969652516e-02
-4.800000000000000000e+01 3.627000000000000363e-02 3.511122382319476626e-02 3.742877617680522712e-02 5.732000000000000289e-02 5.587926758171203601e-02 5.876073241828796978e-02 2.605999999999999983e-01 2.578793353122504350e-01 2.633206646877495616e-01 2.546500000000000430e-01 2.519497743451797889e-01 2.573502256548201861e-01 2.604000000000000065e-02 2.505295002584770683e-02 2.702704997415229446e-02 3.843000000000000582e-02 3.723855572189801316e-02 3.962144427810198460e-02
-4.700000000000000000e+01 3.820000000000000479e-02 3.701198435792702607e-02 3.938801564207296962e-02 6.075000000000000538e-02 5.926948833341907918e-02 6.223051166658091771e-02 2.607600000000000473e-01 2.580387947110651115e-01 2.634812052889348721e-01 2.585200000000000276e-01 2.558064059065071616e-01 2.612335940934928935e-01 2.744000000000000258e-02 2.642749227266379120e-02 2.845250772733620703e-02 4.080000000000000293e-02 3.957388061807571439e-02 4.202611938192429147e-02
-4.600000000000000000e+01 4.090000000000000580e-02 3.967244293396785665e-02 4.212755706603214106e-02 6.414000000000000257e-02 6.262148875804260384e-02 6.565851124195740129e-02 2.610300000000000398e-01 2.583078835092177949e-01 2.637521164907821736e-01 2.627600000000000491e-01 2.600320766523773197e-01 2.654879233476226674e-01 2.939000000000000293e-02 2.834318421015163264e-02 3.043681578984836628e-02 4.314000000000000473e-02 4.188074883478914989e-02 4.439925116521084569e-02
-4.500000000000000000e+01 4.369000000000000661e-02 4.242311130152764259e-02 4.495688869847235675e-02 6.782000000000000528e-02 6.626160741120458442e-02 6.937839258879542614e-02 2.612600000000000477e-01 2.585371083519605873e-01 2.639828916480393972e-01 2.679400000000000115e-01 2.651950135418081334e-01 2.706849864581918896e-01 3.136000000000000593e-02 3.027976730527011037e-02 3.244023269472988413e-02 4.588000000000000411e-02 4.458323495490805477e-02 4.717676504509193958e-02
-4.400000000000000000e+01 4.726000000000000340e-02 4.594482922631737409e-02 4.857517077368263270e-02 7.178000000000001046e-02 7.018016468625117021e-02 7.337983531374882296e-02 2.617400000000000282e-01 2.590154937454505757e-01 2.644645062545493697e-01 2.737100000000000088e-01 2.709465700787628828e-01 2.764734299212371349e-01 3.392000000000000570e-02 3.279802660569926948e-02 3.504197339430072805e-02 4.872000000000000636e-02 4.738569254077105997e-02 5.005430745922893887e-02
-4.300000000000000000e+01 5.093000000000000305e-02 4.956735084288670795e-02 5.229264915711329814e-02 7.587000000000000688e-02 7.422884474566428248e-02 7.751115525433573128e-02 2.622400000000000286e-01 2.595138163328165049e-01 2.649661836671834414e-01 2.800900000000000056e-01 2.773068539583675718e-01 2.828731460416324395e-01 3.646000000000000629e-02 3.529830720066766403e-02 3.762169279933233468e-02 5.154000000000000248e-02 5.016965535172820956e-02 5.291034464827179540e-02
-4.200000000000000000e+01 5.581000000000000544e-02 5.438723294426570098e-02 5.723276705573429601e-02 8.073000000000001009e-02 7.904155425127565304e-02 8.241844574872433937e-02 2.631700000000000150e-01 2.604407084464873123e-01 2.658992915535127177e-01 2.883500000000000507e-01 2.855423608104912248e-01 2.911576391895087657e-01 3.974000000000000449e-02 3.852924452476096800e-02 4.095075547523902709e-02 5.515000000000000457e-02 5.373517644023956957e-02 5.656482355976042570e-02
-4.100000000000000000e+01 6.127000000000000501e-02 5.978357712619784825e-02 6.275642287380214790e-02 8.503000000000000835e-02 8.330122844584135489e-02 8.675877155415863407e-02 2.641200000000000214e-01 2.613875499279826875e-01 2.668524500720173553e-01 2.975000000000000422e-01 2.946665553042145946e-01 3.003334446957853787e-01 4.348000000000000476e-02 4.221602091919175043e-02 4.474397908080824521e-02 5.829000000000000153e-02 5.683787597828549726e-02 5.974212402171450581e-02
